,S,I,X,R,D
300,6275080.29990001,25148.05208080003,24986.2332309,240772.1062000006,6741.618744499997
301,6270339.830799999,24787.972521100033,24932.45511389996,245785.53547000122,6881.995111899988
302,6265788.288799989,24312.305938399975,24848.19674109997,250757.5857999999,7021.212068200002
303,6261440.488899977,23730.345290700006,24725.033315400055,255673.61962000086,7158.861274399996
304,6257159.1164000165,23198.793639800024,24556.334635000003,260519.14064000084,7294.536293400002
305,6252937.128100008,22716.27805920001,24351.820661699945,265294.6787200004,7428.251174499973
306,6248767.101100003,22279.36860279998,24120.081774400027,270001.49066999974,7560.041214399981
307,6244645.903200008,21881.931867899963,23868.474629500066,274641.4355900001,7689.9600319000165
308,6240727.0531999795,21363.250175100016,23602.989509300012,279216.48484000016,7818.060461400015
309,6236868.206900024,20889.89320240003,23312.926220400044,283713.08708000026,7943.967473799997
310,6233222.660699998,20299.176206500037,23005.345963899956,288133.3707200003,8067.733919900003
311,6229653.676899986,19750.876220699993,22670.316090500026,292463.83937,8188.986667099993
312,6226157.903800014,19241.670059099957,22314.89486340001,296705.94243000017,8307.766243599983
313,6222728.290299981,18769.118122599994,21945.089219199985,300861.6198199995,8424.124705599981
314,6219360.865800004,18330.079658799994,21566.046463699986,304933.0330000005,8538.1245041
315,6216052.1142000165,17921.18760279995,21182.063851499985,308922.6563700003,8649.833351600024
316,6212802.084600003,17537.475390499985,20796.66790019995,312832.9536299995,8759.323007699988
317,6209603.825500017,17178.812763400045,20412.517006700007,316666.37862000027,8866.658863100023
318,6206455.538600002,16842.745833100023,20031.99362790013,320425.52787999995,8971.913871599998
319,6203358.90029999,16523.76219669998,19656.977594600045,324113.01451000024,9075.163830600031
320,6200307.346999993,16224.468078200016,19288.61675269999,327731.0671600002,9176.469988299978
321,6197300.9326000195,15940.516221900021,18928.19412330004,331282.3461099996,9275.905776700003
322,6194339.459700017,15669.234562299996,18576.42592239998,334769.25284000044,9373.538593900006
323,6191421.554200003,15409.628760400014,18233.694275300022,338193.7923900002,9469.42667519999
324,6188504.331499996,15201.57076509997,17900.23388049998,341558.1401799996,9563.627788199976
325,6185620.130000002,15002.986556699985,17580.246361000034,344868.3303400008,9656.313132199984
326,6182772.498700004,14807.904442599998,17273.294855899927,348126.62005999975,9747.546246300015
327,6179959.204100007,14618.166442800042,16978.390475400018,351334.74072000076,9837.373177499994
328,6177180.7387999995,14431.96278690003,16694.830614000013,354494.4120099996,9925.84386029997
329,6174435.394200005,14250.460165199996,16421.79663849998,357607.08098999935,10012.998710200029
330,6171726.237100013,14069.819707599987,16158.681484900022,360674.3362700006,10098.880522200001
331,6169050.517100015,13892.181900699996,15904.551132899984,363697.18499999895,10183.521264700026
332,6166411.779900006,13713.89131330001,15658.782066100024,366676.8459700011,10266.952111599987
333,6163808.984700017,13535.301093300011,15420.44753769998,369614.09649999987,10349.195908100019
334,6161241.9596000165,13357.346637100001,15188.756349899955,372509.69368000043,10430.270604300014
335,6158712.075100013,13178.055631699948,14963.086681199975,375364.31368999975,10510.199578899961
336,6156206.332699996,13011.440173699997,14742.687181400013,378178.4175300005,10588.99556160001
337,6153737.262699995,12842.115756900024,14528.282683499983,380953.8194500001,10666.706814299985
338,6151294.409899989,12680.945708100016,14318.987182399987,383690.8501600006,10743.344543199973
339,6148886.353299999,12516.412777099984,14115.089868500025,386390.8865000003,10818.943383200009
340,6146513.998800012,12350.134777799978,13915.700010400074,389053.99637999857,10893.512024099973
341,6144180.0071,12180.035242799948,13720.178252900036,391680.61001000047,10967.0568264
342,6141869.883600019,12020.040614700007,13527.747959399927,394270.6221500008,11039.576949499993
343,6139595.699300031,11856.425663400038,13339.101193499975,396825.4016599996,11111.110351999989
344,6137357.6754000215,11690.294773100008,13153.481818699991,399344.9290399989,11181.658086099993
345,6135107.235300006,11569.644351600016,12970.33462800005,401829.3212800008,11251.220548700003
346,6132885.183100011,11446.185056699998,12793.948900500005,404283.32008999947,11319.933217400026
347,6130688.011799998,11321.753112799961,12623.348463900007,406707.3457699996,11387.805141100016
348,6128518.213900005,11195.252340600015,12457.844035699974,409101.8452700001,11454.851645699984
349,6126483.489199967,10959.279939400009,12296.70361060003,411467.1761700011,11521.079608799986
350,6124489.480100003,10731.211352900018,12128.528863900015,413792.7337300004,11586.196693299986
351,6122538.923000002,10505.464345600032,11954.839192600015,416078.7317399988,11650.2044215
352,6120630.847399974,10282.66537799999,11776.42589900002,418324.74683999934,11713.0935003
353,6118758.774300001,10069.589020099984,11594.0774,420530.646530001,11774.8587782
354,6116929.264500002,9856.821387800004,11409.163053300008,422697.02305000124,11835.51718850001
355,6115140.417399992,9646.900629299986,11221.984799099995,424823.6074399998,11895.06129419999
356,6113392.028899995,9438.852677500017,11033.054356500003,426910.5159400012,11953.494747399971
357,6111657.513599998,9259.25348439998,10842.742417399964,428957.70421999844,12010.816456299974
358,6109957.563399998,9081.463229100014,10654.034664100005,430967.88091999973,12067.101441899998
359,6108284.150299989,8913.310846300019,10466.943800100005,432941.47709,12122.360910600031
360,6106633.4947999995,8756.180168100005,10282.274278300007,434879.4812799988,12176.625764399978
361,6105012.261299979,8601.452688670006,10100.874909600036,436783.3354900014,12229.93296470003
362,6103422.519600017,8447.05448497001,9922.649626599987,438653.56197000056,12282.300525899993
363,6101844.408899995,8311.696158469973,9747.306172300001,440490.5132400002,12333.735191799955
364,6100293.372900014,8177.57684637,9576.453486699991,442296.42703999724,12384.299955499951
365,6098761.575600008,8050.872979700008,9409.751571300007,444071.8689799995,12434.011390499985
366,6097251.332299976,7928.480372999997,9247.517007299979,445817.90552000044,12482.901760299985
367,6095762.943600004,7808.884609350017,9089.719938300008,447535.47144000046,12530.99294709999
368,6094297.926300002,7690.311463869989,8936.185645900003,449225.3469999994,12578.309647200014
369,6092856.105300007,7572.3724515800195,8786.575958600004,450888.03654000023,12624.863443500017
370,6091433.944600005,7458.985934620012,8640.552556799996,452523.918169999,12670.669894799987
371,6090024.783499998,7355.023939159998,8498.203688200014,454133.8758099988,12715.747649100009
372,6088635.592299996,7253.16333290002,8360.090485300014,455719.17036999925,12760.136364599975
373,6087266.505000009,7151.373829280019,8225.9891292,457280.48845999886,12803.853826900018
374,6085906.903599993,7060.009738929988,8095.494980600016,458818.2074100013,12846.911645400016
375,6084564.4348,6971.392510059984,7969.278602700008,460333.8126800006,12889.347190100036
376,6083237.268099987,6884.904608349985,7847.175925119996,461827.8400200001,12931.179102599992
377,6081926.563999983,6798.993871449993,7728.976987049997,463301.0512399996,12972.430837200018
378,6080608.314200012,6738.056952139977,7614.337673190019,464753.9143000001,13013.108258799963
379,6079301.183400013,6678.863609300035,7505.389939170005,466189.14114000107,13053.294438499976
380,6077999.230300023,6626.607556510008,7401.7214630100025,467607.523499999,13093.010750599999
381,6076693.752000011,6588.1452675999835,7303.485245979995,469010.33184000064,13132.2900241
382,6075394.8183999825,6551.197672430001,7211.5022171199835,470399.5047000016,13171.185895499997
383,6074100.216699995,6517.307761500008,7125.279258360011,471775.78758000024,13209.722301200021
384,6072796.081199999,6499.459909100022,7044.5315140100265,473140.05043999985,13247.92133220002
385,6071493.586000018,6483.627449079995,6970.299620729991,474494.4674599992,13285.844160799947
386,6070188.04529999,6474.437860219994,6902.114762659974,475839.85365999944,13323.51502609999
387,6068878.080900005,6470.929409130022,6840.022227630017,477177.5003099997,13360.96888469994
388,6067565.833500015,6471.249317710009,6783.959965779985,478508.62026000087,13398.240108299995
389,6066251.30190001,6473.392995319994,6733.693418659994,479834.1196800002,13435.354178100044
390,6064934.870699996,6477.357501090011,6688.8099299600035,481154.8391700004,13472.334144499953
391,6063612.973799984,6485.527030480004,6648.936188350032,482471.4005900006,13509.201027999994
392,6062281.087800025,6502.154206440004,6613.978164790002,483784.89119999984,13545.976851400002
393,6060943.883999983,6520.588643600024,6584.276088180017,485096.5097699995,13582.702256599987
394,6059601.400899984,6540.918110359988,6559.471704429989,486406.99124999996,13619.395736499982
395,6058247.009100028,6568.648171739992,6539.250042920003,487717.00809999957,13656.076942499976
396,6056883.35909999,6600.113737110012,6523.879712740026,489027.7861800017,13692.779677399982
397,6055510.153100003,6634.692854260008,6513.235977879996,490340.19760000095,13729.525368299997
398,6054128.494800002,6670.979072020001,6507.144641640007,491655.0168100018,13766.34074649996
399,6052707.155000018,6739.462191019999,6505.308413169988,492972.7675899998,13803.238848299985
400,6051268.090799997,6811.329462600013,6510.508720820032,494297.28739999916,13840.324235800008
401,6049800.640200022,6897.786267500012,6522.36157532,495629.5030700003,13877.624735700061
402,6048302.576099991,6996.889778800013,6541.641694730003,496971.51411000005,13915.202263100027
403,6046780.127000008,7100.462887300001,6568.849856789984,498325.3563300006,13953.109425000026
404,6045231.237999982,7209.623408899996,6603.618256470011,499692.2818600004,13991.38472159998
405,6043635.053399975,7343.49439789999,6645.728403140009,501073.6073499993,14030.061574699983
406,6042160.974399998,7328.430180499995,6696.896882970006,502472.46788999945,14069.22987759999
407,6040678.5197,7324.356292200015,6741.299278640005,503875.04587999923,14108.501319999996
408,6039187.122399993,7330.684585700009,6780.72928109,505281.61959000136,14147.88651639997
409,6037686.195900001,7345.1270634000075,6816.739011199993,506692.8060100008,14187.397566499974
410,6036175.639000008,7366.071536999991,6850.490956399996,508108.92782000033,14227.050898499983
411,6034654.964699998,7392.936328699986,6882.867484700006,509530.6324300006,14266.856240699992
412,6033121.498999999,7427.101834300007,6914.602232300009,510958.20310000057,14306.82891940006
413,6031567.2805000115,7475.124575499989,6946.491097799999,512392.3589700001,14346.985587600022
414,6029997.087599998,7528.449622099996,6979.904575700023,513834.5559700007,14387.3667814
415,6028412.742400003,7586.823262500002,7015.215244099999,515285.35520999914,14427.989347800027
416,6026802.936999981,7657.647829999989,7052.733493099995,516745.59349999967,14468.876932499978
417,6025173.40370002,7734.346641999995,7093.477071599999,518216.62293999974,14510.065162999977
418,6023523.115800013,7816.533596900013,7137.7026169999945,519699.3931799999,14551.583477400009
419,6021850.844499994,7903.1981319000015,7185.600474700012,521194.8226699991,14593.455130700031
420,6020146.639700002,8004.722827600001,7237.23999360001,522703.6496600005,14635.702967500005
421,6018416.882799984,8111.047942699992,7293.723886000006,524227.89331000135,14678.381705399981
422,6016627.5128999865,8255.7018603,7355.034159400023,525768.3517700002,14721.514271499953
423,6014791.815200001,8416.82435090001,7424.506805900005,527329.4654900003,14765.222965599996
424,6012919.08090003,8583.244947399988,7502.949770799989,528913.5936500005,14809.579262000016
425,6011004.92950001,8756.358735700005,7589.971201800019,530522.1725299986,14854.621880099996
426,6009192.561199994,8793.018295000003,7685.357600400007,532156.8040399995,14900.390710000038
427,6007363.224299979,8838.915326499971,7774.605198200011,533804.6479600001,14946.529833199973
428,6005510.740000002,8898.576637200009,7859.266893299998,535465.9995299986,14993.047859699991
429,6003632.546600019,8972.456201499986,7941.191716299993,537141.7903000001,15039.969985400016
430,6001890.025900015,8895.655577200001,8022.083501300023,538833.1935900003,15087.329083200024
431,6000149.330199992,8832.046615200003,8086.978451499981,540524.89566,15134.697492300005
432,5998409.708800001,8780.873461099995,8138.841909099999,542216.8595900013,15182.070844099964
433,5996665.437599999,8743.984864400001,8180.256640700011,543908.8293099996,15229.44568209997
434,5994906.413199993,8729.936349500009,8213.724836100002,545601.2324400006,15276.834283000015
435,5993139.199800001,8726.73773510001,8242.347110900004,547295.6109800001,15324.275653999997
436,5991362.747299994,8733.323171099997,8267.707864000004,548992.5184899992,15371.790140000036
437,5989566.047700007,8758.969203099963,8291.11958580001,550692.5946099999,15419.392927999981
438,5987753.834200013,8795.232723100016,8314.689453400017,552397.5768200005,15467.132850999966
439,5985922.7232999895,8841.977243799985,8339.46319570002,554108.5675300001,15515.04125700003
440,5984074.418899989,8897.19103030001,8366.363961200022,555826.7230100002,15563.148040000027
441,5982191.632299983,8975.481495299988,8396.020383499957,557553.0765700004,15611.486642999971
442,5980284.918399981,9062.156592299983,8430.457863499989,559290.2453999992,15660.128660000011
443,5978328.077100006,9181.514199200003,8470.0224667,561039.5073499993,15709.106457000027
444,5976323.702500005,9323.522076400008,8517.455615599996,562804.6516599997,15758.531790999998
445,5974282.485900016,9474.212016099971,8574.213770599958,564588.7814499995,15808.485149000013
446,5972201.852600002,9633.225629800003,8640.205443999987,566393.6034000003,15859.022139000042
447,5970070.755800016,9810.421540599988,8715.315575299992,568220.9349299981,15910.187052999981
448,5967896.363300015,9995.649713400002,8800.423003700018,570073.5445899992,15962.058943999973
449,5965666.103499988,10199.052618099975,8895.304724100024,571953.1328199999,16014.68829
450,5963375.564199999,10420.906287099991,9000.77198019998,573862.5865999978,16068.152000999971
451,5961026.476299975,10656.262900399974,9117.582919900035,575804.728899999,16122.532739000006
452,5958621.780399989,10900.296525699974,9245.922112700006,577782.1338399993,16177.899440999987
453,5956158.977099981,11152.35804659998,9385.471550699996,579796.7441499989,16234.30896000002
454,5953631.052899994,11418.393506100037,9535.880215599993,581850.5226700002,16291.81505300001
455,5951036.401199989,11697.836541900011,9697.431263600003,583945.9801800011,16350.485921999934
456,5948375.563499976,11986.098267599968,9870.318815899996,586085.4872099998,16410.393061000002
457,5945647.990800012,12282.7494098,10054.259884199979,588271.1403999999,16471.59176199998
458,5942851.915000006,12588.307573299993,10248.956262699981,590504.84443,16534.135796000017
459,5939980.789000013,12906.67380349999,10454.195007300033,592788.5652699986,16598.079787999985
460,5937032.058399961,13237.53494489996,10670.17163860002,595124.6039600006,16663.489039999993
461,5934118.3267,13466.871701300044,10897.030875899985,597515.3918300003,16730.431034000034
462,5931147.5359999845,13706.50892750003,11123.503044599998,599951.7757299993,16798.64993799994
463,5928117.811900008,13956.140206600026,11350.658270599974,602434.7832999998,16868.173767
464,5925028.005100017,14216.023755499958,11579.424887099982,604965.508699998,16939.033664000006
465,5921872.260499979,14489.242578900015,11810.662091499984,607545.0800700004,17011.260730999984
466,5918651.325899979,14771.11906310003,12045.450146800016,610175.0198400018,17084.89969900003
467,5915359.914,15067.097205599974,12284.289724600043,612856.6941799999,17159.987391999963
468,5911999.072199994,15372.169242900025,12528.174428700004,615591.7992799998,17236.56968200004
469,5908567.620499978,15686.058830799933,12777.49532999999,618381.8379100002,17314.691472000006
470,5905064.925199999,16008.40450320001,13032.57417520003,621228.1820400006,17394.390009000053
471,5901489.403199984,16337.315003299995,13293.666428100038,624132.3595800011,17475.704525999998
472,5897837.322799999,16675.4057814,13560.809149599978,627095.4396100002,17558.672050000016
473,5894268.354599998,16863.03457649999,13834.297739000014,630119.0093799998,17643.332459000027
474,5890650.386900008,17060.992782800015,14098.43638869998,633188.7636500006,17729.28543400003
475,5886981.273300014,17270.55544850001,14355.216144000018,636304.6894500006,17816.531310000042
476,5883259.200899986,17490.023517400004,14606.555375900014,639467.254340001,17905.083176999997
477,5879483.072700005,17719.166760399967,14854.00455149996,642676.9162600006,17994.95498099999
478,5875651.871199991,17956.45789509999,15098.928449700006,645934.2327800016,18086.15864899999
479,5871747.300300014,18219.582943500012,15342.404773399994,649239.7482599992,18178.71421599995
480,5867784.081099998,18488.171294900014,15587.16490140003,652595.9808100007,18272.68805300006
481,5863759.097699997,18763.405147300018,15833.62049759998,656003.5252400003,18368.098556000023
482,5859672.53879999,19044.90372640001,16082.264432,659463.1776499993,18464.96981599997
483,5855524.924700011,19330.454982299994,16333.49826950004,662975.9381900006,18563.325424999977
484,5851465.291500004,19469.670688799983,16587.46080260001,666542.32736,18663.185876999964
485,5847366.584599994,19619.760698100064,16829.236629399988,670148.026330004,18764.145877
486,5843229.291599968,19778.19876330002,17061.166481200056,673792.9167400005,18866.202252000014
487,5839052.118000022,19944.327302799975,17285.098867100016,677476.8619499984,18969.35312300006
488,5834835.235600001,20116.924084300033,17502.622303399992,681199.86955,19073.59399599999
489,5830576.905799993,20295.280221799963,17715.046981199976,684961.79589,19178.930107999942
490,5826277.3073,20478.999152699984,17923.46717099999,688762.8492400019,19285.35959499995
491,5821936.443299982,20666.459593000054,18128.83402970001,692603.0931099983,19392.88677200001
492,5817555.411099993,20856.490827099995,18331.837356000004,696482.5866899986,19501.512210000034
493,5813282.9714000225,20899.478269599946,18532.972506600036,700401.4595899988,19611.23850400007
494,5808991.445199995,20952.483741699914,18717.732132999994,704344.6661399996,19721.649738999935
495,5804681.462299984,21013.790460299973,18888.797357599957,708311.7218799969,19832.727016999983
496,5800350.21129997,21083.45063910004,19048.406303400036,712301.9267700013,19944.45397799998
497,5796000.51109998,21156.795161199934,19198.576186699967,716315.0915799986,20056.822967000026
498,5791775.618800005,21091.176865599966,19340.644070600043,720350.7031700003,20169.817178999983
499,5787532.788800013,21056.83794099996,19461.5415522,724393.8437400016,20283.029324999996
500,5783260.465399975,21058.804451700038,19566.57965190007,728445.7319599995,20396.478256000013
501,5778977.547299988,21070.839341100003,19661.015930100053,732508.1992199984,20510.229951999972
502,5774683.356899991,21091.900944299992,19746.946973499886,736581.4217600006,20624.27903700004
503,5770365.715100005,21132.351057100015,19826.151554399927,740665.2947900003,20738.627861999976
504,5766036.35549999,21176.21498740001,19901.257273999927,744761.1455799997,20853.311115000044
505,5761692.0152999805,21225.779758299937,19973.030180000016,748868.9236199998,20968.32833
506,5757334.578199977,21278.56728530006,20042.38228680001,752988.8028300001,21083.68559599995
507,5752966.13920001,21331.820440099986,20109.879976200024,757120.8560900005,21199.383357000042
508,5748732.733400015,21238.79863470002,20175.76730790001,761265.0569499993,21315.421252000036
509,5744509.341699999,21154.898856999986,20225.57657030001,765406.5078700002,21431.382336999948
510,5740296.514299992,21077.91923690001,20261.87965039998,769544.5264000006,21547.248332000017
511,5736092.045099984,21007.592118400014,20286.748875099973,773678.5798599997,21662.999441000004
512,5731897.066200005,20941.943814200004,20302.031306900022,777808.0118799983,21778.62287400001
513,5727710.702700014,20881.532121000015,20309.176890599978,781932.3654500021,21894.106883999946
514,5723534.956600007,20822.666300300007,20309.546323099992,786051.4305099985,22009.43970800005
515,5719367.339500023,20767.4609438,20303.990837500056,790164.6385400008,22124.60892799997
516,5715210.175000009,20712.704096200025,20293.48510300003,794271.8127699994,22239.610052
517,5711065.495799998,20656.995398600004,20278.587950099984,798372.3338600016,22354.427596999998
518,5706930.597700007,20602.00710490005,20259.648307599986,802466.0154299994,22469.048230999993
519,5702809.39199998,20545.778647100004,20237.155260500036,806552.2136099986,22583.46037999999
520,5698668.808000001,20519.815087100076,20211.35452209999,810630.5017199994,22697.652244999987
521,5694516.043500001,20511.0350319,20185.61037720001,814703.5485600008,22811.699809000027
522,5690367.526799991,20500.267029000013,20161.6321553,818773.2092900024,22925.64890900001
523,5686220.8226,20488.870266600006,20139.044134299987,822839.3803699974,23039.504126000083
524,5682059.1728999885,20495.706571999977,20117.636144299948,826902.2226899992,23153.262230999975
525,5677899.587700002,20498.698291499943,20099.114266099965,830963.5581500017,23266.97913500005
526,5673740.252000023,20501.208560999974,20082.793647799946,835023.2691300006,23380.652105000067
527,5669584.603799996,20499.454442699996,20068.40532230001,839081.7372700006,23494.287325999943
528,5665431.115500027,20495.102062099966,20055.317752500025,843138.4543999986,23607.877119999925
529,5661283.266600003,20487.059846500055,20043.142907999973,847193.4874500039,23721.418351
530,5657139.206799975,20475.63378090001,20031.413517599933,851246.5526100001,23834.903697000067
531,5653002.899700008,20460.035923199994,20019.74688840001,855297.1958299988,23948.32384600001
532,5648872.9560999945,20440.30654730001,20007.720417799923,859345.2577499993,24061.66632
533,5644874.459900004,20293.357448699946,19994.957602100043,863390.0438199987,24174.92060499998
534,5640857.6030000085,20195.04259410003,19968.810689400045,867418.8299499984,24287.728336000044
535,5636860.955999991,20096.18752550001,19935.522719700042,871435.3029399994,24400.187331000016
536,5632884.9009000035,19996.56991970001,19895.769014299927,875438.4663799981,24512.275308000004
537,5628931.14619998,19894.595483000034,19850.14206019992,879427.589630001,24623.974001000057
538,5625099.828900006,19692.020554799954,19799.00572109998,883402.1250299981,24735.25886800001
539,5621306.796700006,19491.52448079995,19732.869132599957,887351.2528099996,24845.83534599995
540,5617552.638099991,19292.606460599953,19653.485549500034,891273.6600899982,24955.662323999986
541,5613836.806200012,19096.02882979994,19562.36530540003,895168.2344800003,25064.71151800003
542,5610158.319300014,18901.10303049999,19460.95622119997,899034.0881600025,25172.95680599998
543,5606575.400900018,18651.49698320001,19350.480816899984,902870.3616299992,25280.37005400005
544,5603039.959200013,18404.653521000026,19226.402841200015,906670.4945900005,25386.776066999944
545,5599536.643199969,18175.061269200014,19090.39259560003,910433.5989100011,25492.14108799993
546,5596068.222000008,17957.804681999987,18945.407363099966,914160.1553199989,25596.48475900002
547,5592640.704799996,17743.510823700024,18793.599344699953,917850.4674099972,25699.81430000001
548,5589254.784399999,17531.13052179996,18635.969065200024,921504.2100500038,25802.1169019999
549,5585909.231799978,17321.17132739999,18473.303519299967,925120.8984699989,25903.385950000084
550,5582606.208300005,17111.404149800022,18306.366953000022,928700.3567799986,26003.61248900004
551,5579344.569000008,16902.67234730001,18135.612115,932242.1691799992,26102.78040999999
552,5576124.48550002,16695.201549599995,17961.537735700025,935745.9681000025,26200.888529999942
553,5572944.756200006,16489.0390464,17784.612874,939211.6426200008,26297.928181000032
554,5569806.386900013,16283.3472204,17605.257914899972,942639.0248099979,26393.892004999994
555,5566710.036899988,16077.406618900008,17423.770372900028,946027.8420199975,26488.78035600001
556,5563653.519000007,15873.329626499966,17240.350258300008,949377.9513100022,26582.583970999982
557,5560630.772699985,15676.899426699967,17055.374851400007,952689.3767599997,26675.301511999936
558,5557646.9850999955,15481.392106800013,16869.771332099997,955962.563480001,26766.95414400002
559,5554703.885899999,15285.18157760002,16683.6980776,959197.6552899987,26857.535099999957
560,5551799.005299988,15090.020930300048,16497.13203530001,962394.5588000022,26947.050318999958
561,5548934.93439999,14894.068371999972,16310.227602900008,965553.2799099972,27035.49217099992
562,5546109.717899998,14698.166767299997,16122.944863899977,968673.7203899986,27122.864963000062
563,5543324.409899985,14503.1605413,15935.32254040001,971755.9414200019,27209.163380000035
564,5540578.464099999,14308.160737700015,15747.488568099963,974799.6474100002,27294.392682999976
565,5537871.520499985,14113.026507499992,15559.462304599998,977805.2524499985,27378.548428999966
566,5535176.580900006,13945.97945339998,15371.251878699997,980772.5088300005,27461.6300579999
567,5532503.816699993,13790.55914939996,15185.685273100025,983704.2633700012,27543.719497000046
568,5529861.765000012,13635.612672499989,15003.652355900029,986601.7833100007,27624.85340699999
569,5527250.8939,13481.208096099997,14824.83911989998,989465.7006500015,27705.0431719999
570,5524670.817199976,13327.425941200001,14648.965649499994,992296.3728799997,27784.300812000016
571,5522116.591399984,13179.096654299967,14475.794917800007,995094.0243999987,27862.63281500005
572,5519592.673599981,13029.999531499998,14305.592781399942,997859.5367499987,27940.06546500001
573,5517098.26070001,12881.925740599962,14137.97709489997,1000593.111239997,28016.60605999998
574,5514633.326599997,12734.244571800014,13972.786899199997,1003295.1093399985,28092.26098300001
575,5512198.500299981,12587.01945370003,13809.808280600015,1005965.7276100001,28167.04254199994
576,5509793.596899996,12438.955713499976,13648.861881700053,1008605.4772200023,28240.952556999982
577,5507418.799999984,12291.261950099964,13489.654289800006,1011214.2767099993,28313.998845000067
578,5505200.430900005,12017.052726200007,13332.044027499986,1013792.3048300007,28386.185826000048
579,5503028.058399993,11751.98945330001,13163.216094600048,1016327.2366799994,28457.16363200006
580,5500901.470400002,11495.557608999969,12985.23474699999,1018818.7572699992,28526.92418699993
581,5498815.184400004,11250.670340400045,12799.910034400009,1021266.7999299994,28595.47119599995
582,5496770.891499988,11013.058875999994,12609.14550329998,1023671.8967900001,28662.815110999993
583,5494769.110000009,10781.771340800009,12414.23156050002,1026034.1047000018,28728.955330000128
584,5492808.130700006,10556.281857899985,12216.225628000004,1028353.6893999977,28793.904633000097
585,5490885.4303,10337.465125599976,12016.025907299992,1030630.9830499999,28857.66716700004
586,5489002.618499991,10124.219675599961,11814.5245288,1032866.2822900007,28920.25691199998
587,5487152.9335000105,9920.627175799986,11612.41420579999,1035060.2075999979,28981.685577999913
588,5485333.80259997,9728.168572400013,11410.72010239999,1037213.50221,29041.97798599996
589,5483548.3972999705,9540.75165480001,11210.515154900017,1039327.4008099992,29101.165242000134
590,5481795.898099982,9357.82516759998,11012.149371799993,1041402.4566799994,29159.271135999912
591,5480076.694000022,9179.442166099992,10815.883359900015,1043439.5156700023,29216.30504599991
592,5478384.562000027,9010.192214499997,10621.95372939997,1045439.0144400022,29272.293943000037
593,5476723.617599989,8844.154174900015,10431.036966999964,1047402.2302099977,29327.263979000014
594,5475092.331699994,8681.356383600007,10243.141227799979,1049329.7621200003,29381.23485300001
595,5473490.77299999,8522.302662799993,10058.282033599984,1051222.1673300029,29434.2246360001
596,5471918.506799996,8366.43961679999,9876.521021699977,1053080.311899999,29486.24882200004
597,5470374.195200003,8213.62454789999,9697.85836050003,1054904.6733500008,29537.327271999962
598,5468858.930700008,8063.58575000001,9522.281099000003,1056695.7450200033,29587.481080000005
599,5467366.160400017,7920.975012399998,9349.74891700001,1058454.322389998,29636.721824999975
